,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text,lang
91,Frontenac,ChdDSUhNMG9nS0VJQ0FnSURRbGNxdHNnRRAB,Numan's Vlog,https://www.google.com/maps/contrib/107225250305474650128/reviews?hl=en-CA,3 years ago,2021-06-30 00:51:13.325219,3.0,33,Service good but Could have done better,en
92,Frontenac,ChdDSUhNMG9nS0VJQ0FnSURnN3V2OC1RRRAB,Krishan Modi,https://www.google.com/maps/contrib/103189640753086677904/reviews?hl=en-CA,3 years ago,2021-06-30 00:51:13.327214,5.0,157,"it's a metro station, no complaints",en
93,Beaubien,ChdDSUhNMG9nS0VJQ0FnSUNLLWVmcjFRRRAB,s elza,https://www.google.com/maps/contrib/111277270769608919347/reviews?hl=en-US,2 months ago,2021-06-30 10:56:12.264825,3.0,458,The poor part of promenade st Hubert,en
94,Beaubien,ChdDSUhNMG9nS0VJQ0FnSUNDcWR2c3ZBRRAB,Zoir Radjabov,https://www.google.com/maps/contrib/100249706059581510387/reviews?hl=en-US,10 months ago,2021-06-30 10:56:12.266121,3.0,637,"Nothing special, just dirty subway station",en
95,Beaubien,ChdDSUhNMG9nS0VJQ0FnSURTcWRXQm5BRRAB,Wisdom d'Almeida,https://www.google.com/maps/contrib/108072474696540241493/reviews?hl=en-US,5 months ago,2021-06-30 10:56:12.267271,5.0,57,Great place!,en
96,Beaubien,ChdDSUhNMG9nS0VJQ0FnSURVM3NhUnRnRRAB,Gabrielle Le Blanc,https://www.google.com/maps/contrib/118120929708686442637/reviews?hl=en-US,a year ago,2021-06-30 10:56:12.268412,4.0,6,"Cool station, BUT, if you go to the depanneur inside it, be careful because the guy is really shaddy and he tried to charge me 2$ on my stuff and not give me my bill...  Wich is illegal",en
97,Beaubien,ChdDSUhNMG9nS0VJQ0FnSURDOGRPVC1RRRAB,G T,https://www.google.com/maps/contrib/118197338064822325460/reviews?hl=en-US,8 months ago,2021-06-30 10:56:12.269953,2.0,89,Old and gloomy looking station.,en
98,Beaubien,ChZDSUhNMG9nS0VJQ0FnSUN3NmNYN053EAE,Aurelie Sanhaji,https://www.google.com/maps/contrib/116420730107242873764/reviews?hl=en-US,4 years ago,2021-06-30 10:56:12.271292,4.0,321,"Pretty clean, recently renovated metro entry and exit",en
99,Beaubien,ChdDSUhNMG9nS0VJQ0FnSUN3dDR5T3VBRRAB,Sara Boulet,https://www.google.com/maps/contrib/100361440299562017976/reviews?hl=en-US,3 years ago,2021-06-30 10:56:12.272595,5.0,13,Very clean.,en
100,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUR5ekx1a3ZRRRAB,Andrei Ryjkov,https://www.google.com/maps/contrib/102629842232482765659/reviews?hl=en-US,4 months ago,2021-06-30 11:31:01.870052,5.0,10,"Still in construction, but I still love it.",en
101,Vendôme,ChdDSUhNMG9nS0VJQ0FnSURBX0wteTNRRRAB,Daniel Goldwater,https://www.google.com/maps/contrib/109277051181313059558/reviews?hl=en-US,4 years ago,2021-06-30 11:31:01.872885,3.0,158,🚈 Few steps from station door to platform. Décor is a little sad. Needs facelift.,en
102,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUR5aWYtT3dRRRAB,Eric ABBADIE,https://www.google.com/maps/contrib/118217868742588376051/reviews?hl=en-US,3 months ago,2021-06-30 11:31:01.876582,5.0,114,Like that it's a central hub to get to a lot of different areas in Montreal ..even with a train stop and it's been getting a facelift too!,en
103,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUNRcDhXZ293RRAB,Chris Loder,https://www.google.com/maps/contrib/118181082765727938722/reviews?hl=en-US,5 years ago,2021-06-30 11:31:01.877523,3.0,6,Recent renovations have improved the traffic flow but it's very cold inside during the winter.  Might as well stand outside.,en
104,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUNRdHEyMk9REAE,Tony Koter,https://www.google.com/maps/contrib/104067208015895460623/reviews?hl=en-US,5 years ago,2021-06-30 11:31:01.878574,5.0,18,"Best designed metro station in Montreal. Seats everywhere, easy access as the trains are pretty much at ground level and is connects to an exterior train station.",en
105,Vendôme,ChdDSUhNMG9nS0VJQ0FnSURRZ3NHMHVBRRAB,Felix-Antoine Rollin,https://www.google.com/maps/contrib/112603058050888119338/reviews?hl=en-US,4 years ago,2021-06-30 11:31:01.879512,2.0,141,"Service is good in the subway...   It's difficult access in winter as sidewalks are barely cleared....  I've been using it for 16 years, and winter is always been the same.

Otherwise it is a station where one can get quickly on and off trains, and you can almost always score a seat....

But please clear the snow....",en
106,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUN3M196eUhREAE,Fred Parsons,https://www.google.com/maps/contrib/111324726467101510190/reviews?hl=en-US,4 years ago,2021-06-30 11:31:01.880353,4.0,21,Like others have mentioned the station can get cold and windy during the winter. Yet it remains a great station since there are plenty of benches and station is not too deep down like other stations can be.,en
107,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUNBX1B1WjBnRRAB,Tiffany Lundy,https://www.google.com/maps/contrib/110242170610437899952/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.881148,4.0,40,"I love that we can review metro stations like it were a restaurant or retail outlet LOL. Montreal's metro system lacks in accessibility and is in serious need of bathrooms. Still, it gets me from point A to plan B after a night out at the bars.",en
108,Vendôme,ChZDSUhNMG9nS0VJQ0FnSURBeXRYN1lnEAE,S K,https://www.google.com/maps/contrib/110657915471653917048/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.881940,4.0,87,"Might not be the newest looking metro, but the orange line is usually has short wait times between metro. The 105 bus comes quite often. Big plus, the homeless their usually just sit and bum around instead of going up to you and harrassing you for money. You'll seldom see them sleeping there too: big plus due to design and location.",en
109,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUNBNGNmRXdBRRAB,Lili White,https://www.google.com/maps/contrib/110809863023106573118/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.883106,3.0,4,There could be more signage in the tunnel to and from the CHUM hospital. Bilingual would be appreciated.,en
110,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUNRbElTVTZnRRAB,Don Redmond,https://www.google.com/maps/contrib/114861642908366363035/reviews?hl=en-US,8 years ago,2021-06-30 11:31:01.883905,3.0,131,Not a bad metro.....like all the metros it needs some work...its old.,en
111,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUN3NElIM1N3EAE,Andrew Laramee,https://www.google.com/maps/contrib/115664713202649926445/reviews?hl=en-US,4 years ago,2021-06-30 11:31:01.884700,4.0,408,Metro service is quick and the station is kept clean.,en
112,Vendôme,ChdDSUhNMG9nS0VJQ0FnSURRN2Z1TV9BRRAB,Matt Davis,https://www.google.com/maps/contrib/114238999057158422045/reviews?hl=en-US,5 years ago,2021-06-30 11:31:01.886302,5.0,218,"Good, busy metro station",en
113,Vendôme,ChdDSUhNMG9nS0VJQ0FnSURRNzVELTRnRRAB,Rachel Woods,https://www.google.com/maps/contrib/112670721446248970136/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.887795,4.0,41,It's a metro station. That's all you need to know. Unless you're in a wheelchair. Then you need to know it won't be accessible for a couple years still.,en
114,Vendôme,ChdDSUhNMG9nS0VJQ0FnSURRXzZEVTFRRRAB,Rolland Winters,https://www.google.com/maps/contrib/111937098680911526787/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.889048,1.0,47,"Not stroller or wheelchair friendly. Always line-ups at the ticket machines, and every morning it's a guess as to whether or not the metro will be running on time.",en
115,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUN3MHVXaFFnEAE,S.E. McKenzie,https://www.google.com/maps/contrib/109537359070841600424/reviews?hl=en-US,a year ago,2021-06-30 11:31:01.890185,3.0,166,"This neighborhood area is usually pretty good and bus drivers are usually friendly and helpful but sometimes not so much. Like the neighborhood in general, there seems to be an overcrowding issue and sometimes the grumpier types try to micromanage people who they appear to  feel are less important than they are.  Considering how physically close people are on buses and trains to strangers, it is amazing bad vibes between people don't happen more often than they do. But usually the vendome station is not too bad but very crowded at times so are some of the most popular buses. IMO there needs to be more security on buses and trains not just in the stations because of the numbers of people being squashed together and sometimes it is necessary to push through people to get off at you actual stop. Sometimes on bus there are people who stand on the wrong side of the orange line so when it is dark you could trip over their feet. More often though you can see people stopping to help others with their buggy or wheelchair at this station, which is realy nice. The bus can be super crowded, people stand in front of the buzzer with their hands covering it, other people stand right by the door, when you miss your stop the bus driver will say he is sorry while he drives right by your stop, the person covering the closest buzzer with her hand  looks stunned, and it makes you wonder if they would be more considerate and co-operative if you were French or if the gong show is never ending, because that is how things sort of work here.",en
116,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUNBc29lX1hBEAE,Ahlad Kumar,https://www.google.com/maps/contrib/116725661379539209649/reviews?hl=en-US,4 years ago,2021-06-30 11:31:01.891291,5.0,127,Excellent service by STM superb,en
117,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUNBdGZyR0dBEAE,Sabrinnea Gero,https://www.google.com/maps/contrib/101414698739930396494/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.892394,5.0,32,Easy bus locations,en
118,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUNNc19tWV93RRAB,Hale rastegari,https://www.google.com/maps/contrib/110977050077703891595/reviews?hl=en-US,a year ago,2021-06-30 11:31:01.893496,4.0,66,Like metro,en
119,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUN3NmJMNWR3EAE,Autothinking “AutoThinking”,https://www.google.com/maps/contrib/115785306095940210157/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.894592,5.0,18,Will be a renovation soon to vendom metro,en
120,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUNnMnViclV3EAE,Sunday Oladapo,https://www.google.com/maps/contrib/110539075041358802398/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.895511,5.0,11,Exelent,en
121,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUNRMmNfVnl3RRAB,Meg,https://www.google.com/maps/contrib/117992751763916234422/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.896489,3.0,51,Not handicap accessible next to the hospital. Please clear the snow and ice in the winter. It's deadly.,en
122,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUNRb3NtRnl3RRAB,B M.C.,https://www.google.com/maps/contrib/110341357419055395542/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.897402,3.0,93,"They're working on modernizing it how ever, still has a ways to go",en
123,Vendôme,ChZDSUhNMG9nS0VJQ0FnSURnNEpfR1dBEAE,Amir Amiri,https://www.google.com/maps/contrib/108247702951553425775/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.898433,3.0,74,You never know  what direction  east west etc the busses are going not indicated,en
124,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUN3eDhtNGRnEAE,Mohamed ElKhouly,https://www.google.com/maps/contrib/109065914757941440712/reviews?hl=en-US,4 years ago,2021-06-30 11:31:01.899414,3.0,229,Fair place,en
125,Vendôme,ChdDSUhNMG9nS0VJQ0FnSUN3bU16anZnRRAB,Elena Miro,https://www.google.com/maps/contrib/114883701696487790358/reviews?hl=en-US,3 years ago,2021-06-30 11:31:01.900362,5.0,50,Good place,en
126,Vendôme,ChZDSUhNMG9nS0VJQ0FnSUNRb3Fmc1B3EAE,Sina Dadras,https://www.google.com/maps/contrib/106702643378439383024/reviews?hl=en-US,4 years ago,2021-06-30 11:31:01.901436,2.0,61,"It is not a handicap friendly station. Not a surprise for Montreal's public transport system, but something to be aware of.",en
127,Georges-Vanier,ChdDSUhNMG9nS0VJQ0FnSUQwd2ZDTW9nRRAB,G Aquino,https://www.google.com/maps/contrib/113815392849087130851/reviews?hl=en-US,a year ago,2021-06-30 11:43:01.497783,4.0,2,"This was our stop when we visited the Canadian Center for Architecture. The station is not that different from your typical downtown metro station, especially in terms of amenities. And speaking of, there aren't any restrooms here, and you'd be hard pressed to find one within the vicinity since it's located in a mostly residential neighborhood.",en
128,Georges-Vanier,ChdDSUhNMG9nS0VJQ0FnSURrelpPSDR3RRAB,Carmen Chan (Crazybunnyladyxox),https://www.google.com/maps/contrib/104552927212555745622/reviews?hl=en-US,a year ago,2021-06-30 11:43:01.501698,3.0,3,IT'S um.. very... nice.... metro station to um.... actually its okay.,en
129,Georges-Vanier,ChZDSUhNMG9nS0VJQ0FnSUNBNTU2cEF3EAE,Yalin K,https://www.google.com/maps/contrib/114492283906795993136/reviews?hl=en-US,5 years ago,2021-06-30 11:43:01.503790,5.0,216,Cool metro. Takes less than a minute to reach entrance from inside.,en
130,Georges-Vanier,ChdDSUhNMG9nS0VJQ0FnSURBZ3FDUXR3RRAB,Daniel Goldwater,https://www.google.com/maps/contrib/109277051181313059558/reviews?hl=en-US,4 years ago,2021-06-30 11:43:01.505068,4.0,158,"🚈 solid station; clean, decent design",en
131,Georges-Vanier,ChdDSUhNMG9nS0VJQ0FnSURRNXY3anZ3RRAB,Farah kanderian,https://www.google.com/maps/contrib/115452646406918898634/reviews?hl=en-US,4 years ago,2021-06-30 11:43:01.506162,1.0,2,"Dgdfdfeddsfsvha.
Giraffe together
Eggsgshhshsj
Shush dude
Shush
If high",en
132,Georges-Vanier,ChZDSUhNMG9nS0VJQ0FnSURBcl9PZkV3EAE,Rentan TGLG,https://www.google.com/maps/contrib/103930090280299692031/reviews?hl=en-US,3 years ago,2021-06-30 11:43:01.507191,4.0,819,Clean station,en
133,Georges-Vanier,ChdDSUhNMG9nS0VJQ0FnSURndC1YWXJ3RRAB,Behnam Izadi,https://www.google.com/maps/contrib/115322806008751712651/reviews?hl=en-US,3 years ago,2021-06-30 11:43:01.508207,3.0,212,Clean and quiet,en
134,Georges-Vanier,ChdDSUhNMG9nS0VJQ0FnSURReE5DRTZRRRAB,Ultimate Food Reviews,https://www.google.com/maps/contrib/102032580888472989790/reviews?hl=en-US,4 years ago,2021-06-30 11:43:01.509281,3.0,153,I live around this area of the metro and too many god damn bums sleep on the bench inside the metro,en
135,Sauvé,ChZDSUhNMG9nS0VJQ0FnSUNLcjY2NmJREAE,Photo Tasticbloom,https://www.google.com/maps/contrib/103262062824123479017/reviews?hl=en-US,2 months ago,2021-06-30 11:01:27.149209,4.0,11,Despite its narrow stairwells to the platforms and down the tunnel from the street its a very basic stop visible on the street.,en
136,Sauvé,ChdDSUhNMG9nS0VJQ0FnSURzNG9EU3JnRRAB,Felix Giguere,https://www.google.com/maps/contrib/101506846943310478195/reviews?hl=en-US,a year ago,2021-06-30 11:01:27.150221,2.0,41,Not clean at all,en
137,Sauvé,ChZDSUhNMG9nS0VJQ0FnSUNzMXRXLUhBEAE,Samar Mohammad,https://www.google.com/maps/contrib/100311387491773756120/reviews?hl=en-US,a year ago,2021-06-30 11:01:27.151120,5.0,48,Great night walk at the park,en
138,Sauvé,ChdDSUhNMG9nS0VJQ0FnSUNBdzlIbG9BRRAB,Guillaume Pepin,https://www.google.com/maps/contrib/115274287694385427699/reviews?hl=en-US,3 years ago,2021-06-30 11:01:27.152018,3.0,155,Need major renovations and much needed seats for busy 121 line,en
139,Sauvé,ChZDSUhNMG9nS0VJQ0FnSUN3dXNMNUhnEAE,Jenny Wong,https://www.google.com/maps/contrib/100794037267647076131/reviews?hl=en-US,3 years ago,2021-06-30 11:01:27.152915,3.0,81,Ok.. not bad not good. I see they are doing renovation.. maybe a new upgrade...,en
140,Sauvé,ChZDSUhNMG9nS0VJQ0FnSUNRMUs2NVdBEAE,Yahya Alameddine,https://www.google.com/maps/contrib/114625375993510431309/reviews?hl=en-US,4 years ago,2021-06-30 11:01:27.154301,3.0,282,"Your ordinary metro station, in need of restoration and more attention, many buses lines among which is 121sauvé-cote vertu,  180 De salaberry, 140 fleury. Needs some seats for the waiting commuters.",en
141,Sauvé,ChdDSUhNMG9nS0VJQ0FnSUNLcjVQdG1RRRAB,Sylvie Julien,https://www.google.com/maps/contrib/102074875654729360633/reviews?hl=en-US,2 weeks ago,2021-06-30 11:01:27.156209,3.0,7,"Station de métro parfaite et très bien entretenue ! mais..aucuns accès chaises roulantes, ascenseur..",en
142,Peel,ChdDSUhNMG9nS0VJQ0FnSUNjbmV6YzVRRRAB,Gopinath Gopalan,https://www.google.com/maps/contrib/104919911184726391021/reviews?hl=en-US,a year ago,2021-06-30 12:00:10.216036,5.0,807,"VIA  rue saint Catharine street car expo every year in downtown Montreal. Its very good metro station directly you can connect to inside mall itself. adjacent road every year conducting car exhibition on road all branded Porsche Buick, Mercedes Benz Audi Bugatti etc. Always best Canada Metro STM transit Bus and Metro. I recommended it",en
143,Peel,ChZDSUhNMG9nS0VJQ0FnSUN5bVBUU0pREAE,Rituraj NLN,https://www.google.com/maps/contrib/105562235893703321988/reviews?hl=en-US,5 months ago,2021-06-30 12:00:10.217182,5.0,3,Amazing station. Best subway station I used frequently.,en
144,Peel,ChdDSUhNMG9nS0VJQ0FnSURRaFlHanhBRRAB,Vg G,https://www.google.com/maps/contrib/114092399265107358982/reviews?hl=en-US,3 years ago,2021-06-30 12:00:10.218941,4.0,755,Connected to the underground city.,en
145,Peel,ChZDSUhNMG9nS0VJQ0FnSUQwd1lqRUNBEAE,G Aquino,https://www.google.com/maps/contrib/113815392849087130851/reviews?hl=en-US,a year ago,2021-06-30 12:00:10.221504,4.0,2,"This is the closest metro station to Mont Royal (the hill that overlooks the city's downtown core) and is situated close to many city attractions. It's nicely designed and modern, just like other metro stations but I can't give it 5 stars because of the lack of restrooms.",en
146,Peel,ChZDSUhNMG9nS0VJQ0FnSURTN3NQMkpREAE,Puneet Bhakar,https://www.google.com/maps/contrib/101402240812570311672/reviews?hl=en-US,6 months ago,2021-06-30 12:00:10.223987,5.0,16,Great place .,en
147,Peel,ChdDSUhNMG9nS0VJQ0FnSUNJcHZQZDlnRRAB,Zhe Li,https://www.google.com/maps/contrib/107521640225129919882/reviews?hl=en-US,2 years ago,2021-06-30 12:00:10.225509,5.0,322,"A pretty busy metro station in downtown. There are quite a few shops in the hallway leading to Stanley street exit, including a customized t-shirt printing store, a dollar store, a sushi stall and a Indian traditional clothing store. It’s connected to a shopping mall and to the underground city as well. One thing that I don’t like about metro stations in general is that in the winter the doors are super difficult to push and once they are open you get  basically blown into the station by the cold wind.",en
148,Peel,ChdDSUhNMG9nS0VJQ0FnSUN3bGNfX3lRRRAB,Yu Meng Chao,https://www.google.com/maps/contrib/103809159461050760632/reviews?hl=en-US,3 years ago,2021-06-30 12:00:10.227707,4.0,589,"Spacious and easy to orient metro station. There are many doors connecting Peel station and the signs are generally easy to interpret if you understand French. However, on it he exit towards Stanley street, there are many small ghetto shops around making it a bit uncomfortable for me.",en
149,Peel,ChdDSUhNMG9nS0VJQ0FnSURJdDVHdDNBRRAB,Christopher Nicholas,https://www.google.com/maps/contrib/108392027508139178347/reviews?hl=en-US,2 years ago,2021-06-30 12:00:10.230228,5.0,7,"People are friendly, understanding and fast. If you're a frequent visitor, they will even remember your name and order - making it that much more personal!",en
150,Peel,ChdDSUhNMG9nS0VJQ0FnSUNJemRXTy1BRRAB,Ashley Stearns,https://www.google.com/maps/contrib/117688402320024749080/reviews?hl=en-US,2 years ago,2021-06-30 12:00:10.232288,4.0,2,Pretty clean and easy to navigate. They had signed for the fine art museum making it easy to find,en
151,Peel,ChdDSUhNMG9nS0VJQ0FnSURnNjdLUDN3RRAB,Shirley Lam,https://www.google.com/maps/contrib/105633961486842073980/reviews?hl=en-US,4 years ago,2021-06-30 12:00:10.234251,4.0,80,Peel metro great place to meet but be careful which exit you are getting out. Easiest way out to go on Ste Catherine is Stanley exit.,en
